Date,Datetime,Month,AccountNumber,Quantity,UnitOfMeasure,SettlementPointPrice,PriceUnits,Price
6/1/2022,6/1/2022 3:00,June,account_a,2.5185,kWh,56.32,$/MWh,0.05632
6/1/2022,6/1/2022 3:00,June,account_b,97.704,kWh,56.32,$/MWh,0.05632
6/1/2022,6/1/2022 4:00,June,account_a,2.0355,kWh,60.11,$/MWh,0.06011
6/1/2022,6/1/2022 4:00,June,account_b,94.944,kWh,60.11,$/MWh,0.06011
6/1/2022,6/1/2022 5:00,June,account_a,3.50175,kWh,66.52,$/MWh,0.06652
6/1/2022,6/1/2022 5:00,June,account_b,119.577,kWh,66.52,$/MWh,0.06652
6/1/2022,6/1/2022 6:00,June,account_a,2.74275,kWh,77.02,$/MWh,0.07702
6/1/2022,6/1/2022 6:00,June,account_b,177.054,kWh,77.02,$/MWh,0.07702
6/1/2022,6/1/2022 7:00,June,account_a,2.46675,kWh,85.85,$/MWh,0.08585
6/1/2022,6/1/2022 7:00,June,account_b,191.958,kWh,85.85,$/MWh,0.08585
6/1/2022,6/1/2022 8:00,June,account_a,2.46675,kWh,78.94,$/MWh,0.07894
6/1/2022,6/1/2022 8:00,June,account_b,189.198,kWh,78.94,$/MWh,0.07894
6/1/2022,6/1/2022 9:00,June,account_a,2.691,kWh,85.6,$/MWh,0.0856
6/1/2022,6/1/2022 9:00,June,account_b,214.866,kWh,85.6,$/MWh,0.0856
6/1/2022,6/1/2022 10:00,June,account_a,3.243,kWh,116,$/MWh,0.116
6/1/2022,6/1/2022 10:00,June,account_b,218.454,kWh,116,$/MWh,0.116
6/1/2022,6/1/2022 11:00,June,account_a,3.39825,kWh,133.22,$/MWh,0.13322
6/1/2022,6/1/2022 11:00,June,account_b,232.116,kWh,133.22,$/MWh,0.13322
6/1/2022,6/1/2022 12:00,June,account_a,4.4505,kWh,127.79,$/MWh,0.12779
6/1/2022,6/1/2022 12:00,June,account_b,232.047,kWh,127.79,$/MWh,0.12779
6/1/2022,6/1/2022 13:00,June,account_a,4.60575,kWh,244.48,$/MWh,0.24448
6/1/2022,6/1/2022 13:00,June,account_b,231.564,kWh,244.48,$/MWh,0.24448
6/1/2022,6/1/2022 14:00,June,account_a,5.60625,kWh,185.82,$/MWh,0.18582
6/1/2022,6/1/2022 14:00,June,account_b,225.837,kWh,185.82,$/MWh,0.18582
6/1/2022,6/1/2022 15:00,June,account_a,3.381,kWh,229.04,$/MWh,0.22904
6/1/2022,6/1/2022 15:00,June,account_b,202.929,kWh,229.04,$/MWh,0.22904
6/1/2022,6/1/2022 16:00,June,account_a,4.5195,kWh,278.07,$/MWh,0.27807
6/1/2022,6/1/2022 16:00,June,account_b,186.438,kWh,278.07,$/MWh,0.27807
6/1/2022,6/1/2022 17:00,June,account_a,4.071,kWh,188.21,$/MWh,0.18821
6/1/2022,6/1/2022 17:00,June,account_b,180.987,kWh,188.21,$/MWh,0.18821
6/1/2022,6/1/2022 18:00,June,account_a,4.14,kWh,128.98,$/MWh,0.12898
6/1/2022,6/1/2022 18:00,June,account_b,155.526,kWh,128.98,$/MWh,0.12898
6/1/2022,6/1/2022 19:00,June,account_a,3.77775,kWh,106.61,$/MWh,0.10661
6/1/2022,6/1/2022 19:00,June,account_b,111.366,kWh,106.61,$/MWh,0.10661
6/1/2022,6/1/2022 20:00,June,account_a,3.1395,kWh,111.6,$/MWh,0.1116
6/1/2022,6/1/2022 20:00,June,account_b,105.984,kWh,111.6,$/MWh,0.1116
6/1/2022,6/1/2022 21:00,June,account_a,2.81175,kWh,91.67,$/MWh,0.09167
6/1/2022,6/1/2022 21:00,June,account_b,99.429,kWh,91.67,$/MWh,0.09167
6/1/2022,6/1/2022 22:00,June,account_a,2.4495,kWh,71.04,$/MWh,0.07104
6/1/2022,6/1/2022 22:00,June,account_b,99.015,kWh,71.04,$/MWh,0.07104
6/1/2022,6/1/2022 23:00,June,account_a,2.208,kWh,66.46,$/MWh,0.06646
6/1/2022,6/1/2022 23:00,June,account_b,96.945,kWh,66.46,$/MWh,0.06646
6/2/2022,6/2/2022 0:00,June,account_a,2.139,kWh,71.63,$/MWh,0.07163
6/2/2022,6/2/2022 0:00,June,account_b,96.945,kWh,71.63,$/MWh,0.07163
6/2/2022,6/2/2022 1:00,June,account_a,2.36325,kWh,65.57,$/MWh,0.06557
6/2/2022,6/2/2022 1:00,June,account_b,94.047,kWh,65.57,$/MWh,0.06557
6/2/2022,6/2/2022 2:00,June,account_a,2.0355,kWh,62.68,$/MWh,0.06268
6/2/2022,6/2/2022 2:00,June,account_b,90.39,kWh,62.68,$/MWh,0.06268
6/2/2022,6/2/2022 3:00,June,account_a,1.9665,kWh,60.58,$/MWh,0.06058
6/2/2022,6/2/2022 3:00,June,account_b,89.01,kWh,60.58,$/MWh,0.06058
6/2/2022,6/2/2022 4:00,June,account_a,1.94925,kWh,61.64,$/MWh,0.06164
6/2/2022,6/2/2022 4:00,June,account_b,90.045,kWh,61.64,$/MWh,0.06164
6/2/2022,6/2/2022 5:00,June,account_a,2.7255,kWh,68.46,$/MWh,0.06846
6/2/2022,6/2/2022 5:00,June,account_b,106.398,kWh,68.46,$/MWh,0.06846
6/2/2022,6/2/2022 6:00,June,account_a,2.15625,kWh,82.44,$/MWh,0.08244
6/2/2022,6/2/2022 6:00,June,account_b,151.455,kWh,82.44,$/MWh,0.08244
6/2/2022,6/2/2022 7:00,June,account_a,1.8285,kWh,87.08,$/MWh,0.08708
6/2/2022,6/2/2022 7:00,June,account_b,147.384,kWh,87.08,$/MWh,0.08708
6/2/2022,6/2/2022 8:00,June,account_a,1.84575,kWh,93.23,$/MWh,0.09323
6/2/2022,6/2/2022 8:00,June,account_b,179.4,kWh,93.23,$/MWh,0.09323
6/2/2022,6/2/2022 9:00,June,account_a,1.5525,kWh,99.55,$/MWh,0.09955
6/2/2022,6/2/2022 9:00,June,account_b,168.636,kWh,99.55,$/MWh,0.09955
6/2/2022,6/2/2022 10:00,June,account_a,1.587,kWh,115.22,$/MWh,0.11522
6/2/2022,6/2/2022 10:00,June,account_b,179.262,kWh,115.22,$/MWh,0.11522
6/2/2022,6/2/2022 11:00,June,account_a,2.57025,kWh,132.47,$/MWh,0.13247
6/2/2022,6/2/2022 11:00,June,account_b,195.891,kWh,132.47,$/MWh,0.13247
6/2/2022,6/2/2022 12:00,June,account_a,2.7255,kWh,158.37,$/MWh,0.15837
6/2/2022,6/2/2022 12:00,June,account_b,196.995,kWh,158.37,$/MWh,0.15837
6/2/2022,6/2/2022 13:00,June,account_a,3.67425,kWh,198.56,$/MWh,0.19856
6/2/2022,6/2/2022 13:00,June,account_b,195.546,kWh,198.56,$/MWh,0.19856
6/2/2022,6/2/2022 14:00,June,account_a,4.0365,kWh,223.97,$/MWh,0.22397
6/2/2022,6/2/2022 14:00,June,account_b,198.513,kWh,223.97,$/MWh,0.22397
6/2/2022,6/2/2022 15:00,June,account_a,3.15675,kWh,272.6,$/MWh,0.2726
6/2/2022,6/2/2022 15:00,June,account_b,198.099,kWh,272.6,$/MWh,0.2726
6/2/2022,6/2/2022 16:00,June,account_a,3.7605,kWh,270.88,$/MWh,0.27088
6/2/2022,6/2/2022 16:00,June,account_b,198.72,kWh,270.88,$/MWh,0.27088
6/2/2022,6/2/2022 17:00,June,account_a,3.19125,kWh,187.81,$/MWh,0.18781
6/2/2022,6/2/2022 17:00,June,account_b,184.851,kWh,187.81,$/MWh,0.18781
6/2/2022,6/2/2022 18:00,June,account_a,3.312,kWh,127.11,$/MWh,0.12711
6/2/2022,6/2/2022 18:00,June,account_b,144.348,kWh,127.11,$/MWh,0.12711
6/2/2022,6/2/2022 19:00,June,account_a,3.08775,kWh,113.5,$/MWh,0.1135
6/2/2022,6/2/2022 19:00,June,account_b,105.294,kWh,113.5,$/MWh,0.1135
6/2/2022,6/2/2022 20:00,June,account_a,2.7255,kWh,113.55,$/MWh,0.11355
6/2/2022,6/2/2022 20:00,June,account_b,102.534,kWh,113.55,$/MWh,0.11355
6/2/2022,6/2/2022 21:00,June,account_a,2.2425,kWh,101.68,$/MWh,0.10168
6/2/2022,6/2/2022 21:00,June,account_b,98.532,kWh,101.68,$/MWh,0.10168
6/2/2022,6/2/2022 22:00,June,account_a,2.0355,kWh,76.84,$/MWh,0.07684
6/2/2022,6/2/2022 22:00,June,account_b,95.634,kWh,76.84,$/MWh,0.07684
6/2/2022,6/2/2022 23:00,June,account_a,1.6905,kWh,72.05,$/MWh,0.07205
6/2/2022,6/2/2022 23:00,June,account_b,93.909,kWh,72.05,$/MWh,0.07205
6/3/2022,6/3/2022 0:00,June,account_a,2.07,kWh,57.5,$/MWh,0.0575
6/3/2022,6/3/2022 0:00,June,account_b,95.151,kWh,57.5,$/MWh,0.0575
6/3/2022,6/3/2022 1:00,June,account_a,1.6215,kWh,55.01,$/MWh,0.05501
6/3/2022,6/3/2022 1:00,June,account_b,93.012,kWh,55.01,$/MWh,0.05501
6/3/2022,6/3/2022 2:00,June,account_a,1.67325,kWh,51.73,$/MWh,0.05173
6/3/2022,6/3/2022 2:00,June,account_b,91.632,kWh,51.73,$/MWh,0.05173
6/3/2022,6/3/2022 3:00,June,account_a,1.656,kWh,50,$/MWh,0.05
6/3/2022,6/3/2022 3:00,June,account_b,90.39,kWh,50,$/MWh,0.05
6/3/2022,6/3/2022 4:00,June,account_a,1.8975,kWh,49.84,$/MWh,0.04984
6/3/2022,6/3/2022 4:00,June,account_b,87.63,kWh,49.84,$/MWh,0.04984
6/3/2022,6/3/2022 5:00,June,account_a,1.81125,kWh,53.5,$/MWh,0.0535
6/3/2022,6/3/2022 5:00,June,account_b,102.327,kWh,53.5,$/MWh,0.0535
6/3/2022,6/3/2022 6:00,June,account_a,1.88025,kWh,61.91,$/MWh,0.06191
6/3/2022,6/3/2022 6:00,June,account_b,159.597,kWh,61.91,$/MWh,0.06191
6/3/2022,6/3/2022 7:00,June,account_a,1.77675,kWh,61.91,$/MWh,0.06191
6/3/2022,6/3/2022 7:00,June,account_b,148.626,kWh,61.91,$/MWh,0.06191
6/3/2022,6/3/2022 8:00,June,account_a,2.22525,kWh,64.57,$/MWh,0.06457
6/3/2022,6/3/2022 8:00,June,account_b,162.909,kWh,64.57,$/MWh,0.06457
6/3/2022,6/3/2022 9:00,June,account_a,3.12225,kWh,72.61,$/MWh,0.07261
6/3/2022,6/3/2022 9:00,June,account_b,171.396,kWh,72.61,$/MWh,0.07261
6/3/2022,6/3/2022 10:00,June,account_a,3.588,kWh,87.24,$/MWh,0.08724
6/3/2022,6/3/2022 10:00,June,account_b,183.057,kWh,87.24,$/MWh,0.08724
6/3/2022,6/3/2022 11:00,June,account_a,2.91525,kWh,100.5,$/MWh,0.1005
6/3/2022,6/3/2022 11:00,June,account_b,190.026,kWh,100.5,$/MWh,0.1005
6/3/2022,6/3/2022 12:00,June,account_a,3.50175,kWh,120.72,$/MWh,0.12072
6/3/2022,6/3/2022 12:00,June,account_b,185.334,kWh,120.72,$/MWh,0.12072
6/3/2022,6/3/2022 13:00,June,account_a,3.43275,kWh,151.61,$/MWh,0.15161
6/3/2022,6/3/2022 13:00,June,account_b,181.953,kWh,151.61,$/MWh,0.15161
6/3/2022,6/3/2022 14:00,June,account_a,4.19175,kWh,143.52,$/MWh,0.14352
6/3/2022,6/3/2022 14:00,June,account_b,188.163,kWh,143.52,$/MWh,0.14352
6/3/2022,6/3/2022 15:00,June,account_a,2.5875,kWh,148.37,$/MWh,0.14837
6/3/2022,6/3/2022 15:00,June,account_b,178.089,kWh,148.37,$/MWh,0.14837
6/3/2022,6/3/2022 16:00,June,account_a,3.4155,kWh,137.53,$/MWh,0.13753
6/3/2022,6/3/2022 16:00,June,account_b,161.46,kWh,137.53,$/MWh,0.13753
6/3/2022,6/3/2022 17:00,June,account_a,3.6225,kWh,108.85,$/MWh,0.10885
6/3/2022,6/3/2022 17:00,June,account_b,148.419,kWh,108.85,$/MWh,0.10885
6/3/2022,6/3/2022 18:00,June,account_a,2.98425,kWh,88.96,$/MWh,0.08896
6/3/2022,6/3/2022 18:00,June,account_b,114.54,kWh,88.96,$/MWh,0.08896
6/3/2022,6/3/2022 19:00,June,account_a,2.5875,kWh,86,$/MWh,0.086
6/3/2022,6/3/2022 19:00,June,account_b,90.39,kWh,86,$/MWh,0.086
6/3/2022,6/3/2022 20:00,June,account_a,2.208,kWh,93.62,$/MWh,0.09362
6/3/2022,6/3/2022 20:00,June,account_b,90.597,kWh,93.62,$/MWh,0.09362
6/3/2022,6/3/2022 21:00,June,account_a,2.43225,kWh,83.73,$/MWh,0.08373
6/3/2022,6/3/2022 21:00,June,account_b,91.77,kWh,83.73,$/MWh,0.08373
6/3/2022,6/3/2022 22:00,June,account_a,1.725,kWh,68.91,$/MWh,0.06891
6/3/2022,6/3/2022 22:00,June,account_b,90.597,kWh,68.91,$/MWh,0.06891
6/3/2022,6/3/2022 23:00,June,account_a,1.84575,kWh,62.7,$/MWh,0.0627
6/3/2022,6/3/2022 23:00,June,account_b,90.528,kWh,62.7,$/MWh,0.0627
6/4/2022,6/4/2022 0:00,June,account_a,1.88025,kWh,60.08,$/MWh,0.06008
6/4/2022,6/4/2022 0:00,June,account_b,94.668,kWh,60.08,$/MWh,0.06008
6/4/2022,6/4/2022 1:00,June,account_a,1.56975,kWh,62.37,$/MWh,0.06237
6/4/2022,6/4/2022 1:00,June,account_b,91.977,kWh,62.37,$/MWh,0.06237
6/4/2022,6/4/2022 2:00,June,account_a,1.863,kWh,54.86,$/MWh,0.05486
6/4/2022,6/4/2022 2:00,June,account_b,90.39,kWh,54.86,$/MWh,0.05486
6/4/2022,6/4/2022 3:00,June,account_a,1.587,kWh,51.01,$/MWh,0.05101
6/4/2022,6/4/2022 3:00,June,account_b,86.871,kWh,51.01,$/MWh,0.05101
6/4/2022,6/4/2022 4:00,June,account_a,1.56975,kWh,50.02,$/MWh,0.05002
6/4/2022,6/4/2022 4:00,June,account_b,87.285,kWh,50.02,$/MWh,0.05002
6/4/2022,6/4/2022 5:00,June,account_a,1.587,kWh,51.1,$/MWh,0.0511
6/4/2022,6/4/2022 5:00,June,account_b,87.147,kWh,51.1,$/MWh,0.0511
6/4/2022,6/4/2022 6:00,June,account_a,1.88025,kWh,62.34,$/MWh,0.06234
6/4/2022,6/4/2022 6:00,June,account_b,86.181,kWh,62.34,$/MWh,0.06234
6/4/2022,6/4/2022 7:00,June,account_a,1.587,kWh,59.35,$/MWh,0.05935
6/4/2022,6/4/2022 7:00,June,account_b,130.479,kWh,59.35,$/MWh,0.05935
6/4/2022,6/4/2022 8:00,June,account_a,1.8285,kWh,56.21,$/MWh,0.05621
6/4/2022,6/4/2022 8:00,June,account_b,131.1,kWh,56.21,$/MWh,0.05621
6/4/2022,6/4/2022 9:00,June,account_a,2.01825,kWh,61.1,$/MWh,0.0611
6/4/2022,6/4/2022 9:00,June,account_b,136.62,kWh,61.1,$/MWh,0.0611
6/4/2022,6/4/2022 10:00,June,account_a,3.01875,kWh,74.58,$/MWh,0.07458
6/4/2022,6/4/2022 10:00,June,account_b,142.485,kWh,74.58,$/MWh,0.07458
6/4/2022,6/4/2022 11:00,June,account_a,3.67425,kWh,87.1,$/MWh,0.0871
6/4/2022,6/4/2022 11:00,June,account_b,151.869,kWh,87.1,$/MWh,0.0871
6/4/2022,6/4/2022 12:00,June,account_a,3.57075,kWh,100.97,$/MWh,0.10097
6/4/2022,6/4/2022 12:00,June,account_b,117.783,kWh,100.97,$/MWh,0.10097
6/4/2022,6/4/2022 13:00,June,account_a,4.1745,kWh,133.3,$/MWh,0.1333
6/4/2022,6/4/2022 13:00,June,account_b,122.82,kWh,133.3,$/MWh,0.1333
6/4/2022,6/4/2022 14:00,June,account_a,4.4505,kWh,133.81,$/MWh,0.13381
6/4/2022,6/4/2022 14:00,June,account_b,128.064,kWh,133.81,$/MWh,0.13381
6/4/2022,6/4/2022 15:00,June,account_a,2.98425,kWh,148,$/MWh,0.148
6/4/2022,6/4/2022 15:00,June,account_b,128.616,kWh,148,$/MWh,0.148
6/4/2022,6/4/2022 16:00,June,account_a,3.39825,kWh,150.35,$/MWh,0.15035
6/4/2022,6/4/2022 16:00,June,account_b,134.067,kWh,150.35,$/MWh,0.15035
6/4/2022,6/4/2022 17:00,June,account_a,3.29475,kWh,128.75,$/MWh,0.12875
6/4/2022,6/4/2022 17:00,June,account_b,131.79,kWh,128.75,$/MWh,0.12875
6/4/2022,6/4/2022 18:00,June,account_a,3.105,kWh,104.74,$/MWh,0.10474
6/4/2022,6/4/2022 18:00,June,account_b,134.067,kWh,104.74,$/MWh,0.10474
6/4/2022,6/4/2022 19:00,June,account_a,3.01875,kWh,84.86,$/MWh,0.08486
6/4/2022,6/4/2022 19:00,June,account_b,133.722,kWh,84.86,$/MWh,0.08486
6/4/2022,6/4/2022 20:00,June,account_a,2.829,kWh,83.9,$/MWh,0.0839
6/4/2022,6/4/2022 20:00,June,account_b,135.102,kWh,83.9,$/MWh,0.0839
6/4/2022,6/4/2022 21:00,June,account_a,2.60475,kWh,75.6,$/MWh,0.0756
6/4/2022,6/4/2022 21:00,June,account_b,132.963,kWh,75.6,$/MWh,0.0756
6/4/2022,6/4/2022 22:00,June,account_a,2.139,kWh,63.23,$/MWh,0.06323
6/4/2022,6/4/2022 22:00,June,account_b,132.756,kWh,63.23,$/MWh,0.06323
6/4/2022,6/4/2022 23:00,June,account_a,2.25975,kWh,57.08,$/MWh,0.05708
6/4/2022,6/4/2022 23:00,June,account_b,132.894,kWh,57.08,$/MWh,0.05708
6/5/2022,6/5/2022 0:00,June,account_a,2.1735,kWh,53.88,$/MWh,0.05388
6/5/2022,6/5/2022 0:00,June,account_b,133.308,kWh,53.88,$/MWh,0.05388
6/5/2022,6/5/2022 1:00,June,account_a,2.001,kWh,45.4,$/MWh,0.0454
6/5/2022,6/5/2022 1:00,June,account_b,132.756,kWh,45.4,$/MWh,0.0454
6/5/2022,6/5/2022 2:00,June,account_a,1.94925,kWh,41.05,$/MWh,0.04105
6/5/2022,6/5/2022 2:00,June,account_b,133.101,kWh,41.05,$/MWh,0.04105
6/5/2022,6/5/2022 3:00,June,account_a,1.725,kWh,24.55,$/MWh,0.02455
6/5/2022,6/5/2022 3:00,June,account_b,136.551,kWh,24.55,$/MWh,0.02455
6/5/2022,6/5/2022 4:00,June,account_a,1.8285,kWh,18.76,$/MWh,0.01876
6/5/2022,6/5/2022 4:00,June,account_b,133.515,kWh,18.76,$/MWh,0.01876
6/5/2022,6/5/2022 5:00,June,account_a,1.91475,kWh,25.44,$/MWh,0.02544
6/5/2022,6/5/2022 5:00,June,account_b,133.308,kWh,25.44,$/MWh,0.02544
6/5/2022,6/5/2022 6:00,June,account_a,1.656,kWh,35.03,$/MWh,0.03503
6/5/2022,6/5/2022 6:00,June,account_b,184.92,kWh,35.03,$/MWh,0.03503
6/5/2022,6/5/2022 7:00,June,account_a,2.001,kWh,38.52,$/MWh,0.03852
6/5/2022,6/5/2022 7:00,June,account_b,169.671,kWh,38.52,$/MWh,0.03852
6/5/2022,6/5/2022 8:00,June,account_a,2.622,kWh,46.27,$/MWh,0.04627
6/5/2022,6/5/2022 8:00,June,account_b,171.258,kWh,46.27,$/MWh,0.04627
6/5/2022,6/5/2022 9:00,June,account_a,3.243,kWh,52.63,$/MWh,0.05263
6/5/2022,6/5/2022 9:00,June,account_b,174.915,kWh,52.63,$/MWh,0.05263
6/5/2022,6/5/2022 10:00,June,account_a,3.4845,kWh,66.91,$/MWh,0.06691
6/5/2022,6/5/2022 10:00,June,account_b,178.71,kWh,66.91,$/MWh,0.06691
6/5/2022,6/5/2022 11:00,June,account_a,3.46725,kWh,75.45,$/MWh,0.07545
6/5/2022,6/5/2022 11:00,June,account_b,180.159,kWh,75.45,$/MWh,0.07545
6/5/2022,6/5/2022 12:00,June,account_a,3.60525,kWh,86.35,$/MWh,0.08635
6/5/2022,6/5/2022 12:00,June,account_b,183.816,kWh,86.35,$/MWh,0.08635
6/5/2022,6/5/2022 13:00,June,account_a,4.002,kWh,101.36,$/MWh,0.10136
6/5/2022,6/5/2022 13:00,June,account_b,185.196,kWh,101.36,$/MWh,0.10136
6/5/2022,6/5/2022 14:00,June,account_a,3.588,kWh,115.46,$/MWh,0.11546
6/5/2022,6/5/2022 14:00,June,account_b,187.749,kWh,115.46,$/MWh,0.11546
6/5/2022,6/5/2022 15:00,June,account_a,4.29525,kWh,131.25,$/MWh,0.13125
6/5/2022,6/5/2022 15:00,June,account_b,189.888,kWh,131.25,$/MWh,0.13125
6/5/2022,6/5/2022 16:00,June,account_a,3.88125,kWh,138.57,$/MWh,0.13857
6/5/2022,6/5/2022 16:00,June,account_b,188.991,kWh,138.57,$/MWh,0.13857
6/5/2022,6/5/2022 17:00,June,account_a,4.26075,kWh,116.9,$/MWh,0.1169
6/5/2022,6/5/2022 17:00,June,account_b,178.02,kWh,116.9,$/MWh,0.1169
6/5/2022,6/5/2022 18:00,June,account_a,3.70875,kWh,92.27,$/MWh,0.09227
6/5/2022,6/5/2022 18:00,June,account_b,158.424,kWh,92.27,$/MWh,0.09227
6/5/2022,6/5/2022 19:00,June,account_a,3.63975,kWh,86.25,$/MWh,0.08625
6/5/2022,6/5/2022 19:00,June,account_b,133.584,kWh,86.25,$/MWh,0.08625
6/5/2022,6/5/2022 20:00,June,account_a,3.4155,kWh,83.72,$/MWh,0.08372
6/5/2022,6/5/2022 20:00,June,account_b,134.412,kWh,83.72,$/MWh,0.08372
6/5/2022,6/5/2022 21:00,June,account_a,3.0705,kWh,69.18,$/MWh,0.06918
6/5/2022,6/5/2022 21:00,June,account_b,135.654,kWh,69.18,$/MWh,0.06918
6/5/2022,6/5/2022 22:00,June,account_a,2.829,kWh,61.88,$/MWh,0.06188
6/5/2022,6/5/2022 22:00,June,account_b,131.859,kWh,61.88,$/MWh,0.06188
6/5/2022,6/5/2022 23:00,June,account_a,2.5875,kWh,55.84,$/MWh,0.05584
6/5/2022,6/5/2022 23:00,June,account_b,133.446,kWh,55.84,$/MWh,0.05584
6/6/2022,6/6/2022 0:00,June,account_a,2.53575,kWh,47.22,$/MWh,0.04722
6/6/2022,6/6/2022 0:00,June,account_b,132.549,kWh,47.22,$/MWh,0.04722
6/6/2022,6/6/2022 1:00,June,account_a,2.53575,kWh,33.96,$/MWh,0.03396
6/6/2022,6/6/2022 1:00,June,account_b,134.895,kWh,33.96,$/MWh,0.03396
6/6/2022,6/6/2022 2:00,June,account_a,2.1735,kWh,21.34,$/MWh,0.02134
6/6/2022,6/6/2022 2:00,June,account_b,133.653,kWh,21.34,$/MWh,0.02134
6/6/2022,6/6/2022 3:00,June,account_a,2.1045,kWh,14.44,$/MWh,0.01444
6/6/2022,6/6/2022 3:00,June,account_b,135.171,kWh,14.44,$/MWh,0.01444
6/6/2022,6/6/2022 4:00,June,account_a,2.415,kWh,18.43,$/MWh,0.01843
6/6/2022,6/6/2022 4:00,June,account_b,135.447,kWh,18.43,$/MWh,0.01843
6/6/2022,6/6/2022 5:00,June,account_a,3.1395,kWh,25.87,$/MWh,0.02587
6/6/2022,6/6/2022 5:00,June,account_b,132.549,kWh,25.87,$/MWh,0.02587
6/6/2022,6/6/2022 6:00,June,account_a,2.622,kWh,45.05,$/MWh,0.04505
6/6/2022,6/6/2022 6:00,June,account_b,194.925,kWh,45.05,$/MWh,0.04505
6/6/2022,6/6/2022 7:00,June,account_a,2.6565,kWh,46.13,$/MWh,0.04613
6/6/2022,6/6/2022 7:00,June,account_b,239.154,kWh,46.13,$/MWh,0.04613
6/6/2022,6/6/2022 8:00,June,account_a,2.36325,kWh,50.71,$/MWh,0.05071
6/6/2022,6/6/2022 8:00,June,account_b,231.633,kWh,50.71,$/MWh,0.05071
6/6/2022,6/6/2022 9:00,June,account_a,3.243,kWh,56.99,$/MWh,0.05699
6/6/2022,6/6/2022 9:00,June,account_b,236.946,kWh,56.99,$/MWh,0.05699
6/6/2022,6/6/2022 10:00,June,account_a,3.95025,kWh,74.39,$/MWh,0.07439
6/6/2022,6/6/2022 10:00,June,account_b,256.887,kWh,74.39,$/MWh,0.07439
6/6/2022,6/6/2022 11:00,June,account_a,4.05375,kWh,84.16,$/MWh,0.08416
6/6/2022,6/6/2022 11:00,June,account_b,255.507,kWh,84.16,$/MWh,0.08416
6/6/2022,6/6/2022 12:00,June,account_a,4.22625,kWh,99.22,$/MWh,0.09922
6/6/2022,6/6/2022 12:00,June,account_b,251.505,kWh,99.22,$/MWh,0.09922
6/6/2022,6/6/2022 13:00,June,account_a,4.071,kWh,129.56,$/MWh,0.12956
6/6/2022,6/6/2022 13:00,June,account_b,245.916,kWh,129.56,$/MWh,0.12956
6/6/2022,6/6/2022 14:00,June,account_a,4.77825,kWh,155.26,$/MWh,0.15526
6/6/2022,6/6/2022 14:00,June,account_b,245.295,kWh,155.26,$/MWh,0.15526
6/6/2022,6/6/2022 15:00,June,account_a,4.8645,kWh,188.56,$/MWh,0.18856
6/6/2022,6/6/2022 15:00,June,account_b,245.64,kWh,188.56,$/MWh,0.18856
6/6/2022,6/6/2022 16:00,June,account_a,4.98525,kWh,220.41,$/MWh,0.22041
6/6/2022,6/6/2022 16:00,June,account_b,244.536,kWh,220.41,$/MWh,0.22041
6/6/2022,6/6/2022 17:00,June,account_a,4.95075,kWh,173.28,$/MWh,0.17328
6/6/2022,6/6/2022 17:00,June,account_b,225.216,kWh,173.28,$/MWh,0.17328
6/6/2022,6/6/2022 18:00,June,account_a,4.83,kWh,129.76,$/MWh,0.12976
6/6/2022,6/6/2022 18:00,June,account_b,177.33,kWh,129.76,$/MWh,0.12976
6/6/2022,6/6/2022 19:00,June,account_a,4.3815,kWh,112.05,$/MWh,0.11205
6/6/2022,6/6/2022 19:00,June,account_b,120.957,kWh,112.05,$/MWh,0.11205
6/6/2022,6/6/2022 20:00,June,account_a,3.657,kWh,102.34,$/MWh,0.10234
6/6/2022,6/6/2022 20:00,June,account_b,112.884,kWh,102.34,$/MWh,0.10234
6/6/2022,6/6/2022 21:00,June,account_a,3.08775,kWh,80.17,$/MWh,0.08017
6/6/2022,6/6/2022 21:00,June,account_b,101.775,kWh,80.17,$/MWh,0.08017
6/6/2022,6/6/2022 22:00,June,account_a,2.43225,kWh,71.7,$/MWh,0.0717
6/6/2022,6/6/2022 22:00,June,account_b,100.464,kWh,71.7,$/MWh,0.0717
6/6/2022,6/6/2022 23:00,June,account_a,2.50125,kWh,60.6,$/MWh,0.0606
6/6/2022,6/6/2022 23:00,June,account_b,97.704,kWh,60.6,$/MWh,0.0606
6/7/2022,6/7/2022 0:00,June,account_a,2.43225,kWh,57.74,$/MWh,0.05774
6/7/2022,6/7/2022 0:00,June,account_b,97.083,kWh,57.74,$/MWh,0.05774
6/7/2022,6/7/2022 1:00,June,account_a,2.22525,kWh,53.86,$/MWh,0.05386
6/7/2022,6/7/2022 1:00,June,account_b,96.531,kWh,53.86,$/MWh,0.05386
6/7/2022,6/7/2022 2:00,June,account_a,2.12175,kWh,48.42,$/MWh,0.04842
6/7/2022,6/7/2022 2:00,June,account_b,93.288,kWh,48.42,$/MWh,0.04842
6/7/2022,6/7/2022 3:00,June,account_a,2.43225,kWh,42.77,$/MWh,0.04277
6/7/2022,6/7/2022 3:00,June,account_b,93.633,kWh,42.77,$/MWh,0.04277
6/7/2022,6/7/2022 4:00,June,account_a,2.07,kWh,41.05,$/MWh,0.04105
6/7/2022,6/7/2022 4:00,June,account_b,92.115,kWh,41.05,$/MWh,0.04105
6/7/2022,6/7/2022 5:00,June,account_a,3.45,kWh,48.7,$/MWh,0.0487
6/7/2022,6/7/2022 5:00,June,account_b,118.266,kWh,48.7,$/MWh,0.0487
